answer,Año,Trimestre,Mes,Día,id,Incidencia,question_id,sectionid,TamañoAsignado,type_id,Año,Trimestre,Mes,Día,visit_id
https://femsa-app.s3.us-east-2.amazonaws.com/5d97ff6d-f6ae-4746-909d-9ba1694be800.jpg,2025,Trim. 3,septiembre,6,7562,,2,1,Básico,1,2025,Trim. 3,septiembre,6,10561
https://femsa-app.s3.us-east-2.amazonaws.com/5daca0f3-93f8-4d94-ae27-7b6d72cd814d.jpg,2025,Trim. 3,septiembre,4,6763,,2,1,Básico,1,2025,Trim. 3,septiembre,4,8826
https://femsa-app.s3.us-east-2.amazonaws.com/5db9fba7-6389-47db-b854-6c1cc7fd32df.jpg,2025,Trim. 3,septiembre,4,6377,,2,1,Grande,1,2025,Trim. 3,septiembre,4,8678
https://femsa-app.s3.us-east-2.amazonaws.com/5dc5dcc2-46bf-4301-bc6c-ee799a8032ad.jpg,2025,Trim. 3,agosto,27,2230,,1,1,Básico,1,2025,Trim. 3,agosto,27,10511
https://femsa-app.s3.us-east-2.amazonaws.com/5dd1f383-a471-42f8-8df6-f4bad6e9226c.jpg,2025,Trim. 3,agosto,26,1726,,2,1,Grande,1,2025,Trim. 3,agosto,26,10465
https://femsa-app.s3.us-east-2.amazonaws.com/5de2bb68-4d89-44e6-91f1-3544ca93c5bf.jpg,2025,Trim. 3,agosto,30,3700,,1,1,Básico,1,2025,Trim. 3,agosto,30,8493
https://femsa-app.s3.us-east-2.amazonaws.com/5e026477-5524-4f6a-ac56-8cd32395d947.jpg,2025,Trim. 3,septiembre,5,6931,,2,1,Básico,1,2025,Trim. 3,septiembre,5,10408
https://femsa-app.s3.us-east-2.amazonaws.com/5e10cfa9-202d-4cfc-9047-6c7f7ec7d332.jpg,2025,Trim. 3,septiembre,1,5104,,2,1,Básico,1,2025,Trim. 3,septiembre,1,7853
https://femsa-app.s3.us-east-2.amazonaws.com/5e3496f8-14c5-4875-ba5c-fbb86ed683a0.jpg,2025,Trim. 3,septiembre,9,7691,,1,1,Grande,1,2025,Trim. 3,septiembre,9,8931
https://femsa-app.s3.us-east-2.amazonaws.com/5e4faacc-f845-4255-b1c2-b8ecad9ee8e7.jpg,2025,Trim. 3,agosto,30,3750,,2,1,Grande,1,2025,Trim. 3,agosto,30,8209
https://femsa-app.s3.us-east-2.amazonaws.com/5e55bf4d-2608-487a-8b93-2b469aaccbee.jpg,2025,Trim. 3,agosto,29,3597,,1,1,Básico,1,2025,Trim. 3,agosto,29,10526
https://femsa-app.s3.us-east-2.amazonaws.com/5e574b94-3580-4873-a9b9-a11d905bfb08.jpg,2025,Trim. 3,septiembre,3,5763,,1,1,Básico,1,2025,Trim. 3,septiembre,3,7694
https://femsa-app.s3.us-east-2.amazonaws.com/5e6d6ff5-8d53-44be-af14-03a957345c7c.jpg,2025,Trim. 3,septiembre,1,5131,,1,1,Básico,1,2025,Trim. 3,septiembre,1,8776
https://femsa-app.s3.us-east-2.amazonaws.com/5e7d9a6d-4a2b-4a3c-bf88-2c6affe22b4c.jpg,2025,Trim. 3,septiembre,1,4872,,2,1,Extragrande,1,2025,Trim. 3,septiembre,1,8905
https://femsa-app.s3.us-east-2.amazonaws.com/5e7f2092-73ee-49b2-9aa2-57851351267a.jpg,2025,Trim. 3,septiembre,6,7415,,2,1,Básico,1,2025,Trim. 3,septiembre,6,8001
https://femsa-app.s3.us-east-2.amazonaws.com/5ea8f872-6c97-4c3e-a395-9d43ff8a3bfe.jpg,2025,Trim. 3,septiembre,4,6156,,2,1,Básico,1,2025,Trim. 3,septiembre,4,7710
https://femsa-app.s3.us-east-2.amazonaws.com/5eac06e1-8f53-46fb-9012-8790b6f19ab0.jpg,2025,Trim. 3,septiembre,1,4878,,2,1,Básico,1,2025,Trim. 3,septiembre,1,10339
https://femsa-app.s3.us-east-2.amazonaws.com/5eaea753-10ca-4791-9695-45467b23a58b.jpg,2025,Trim. 3,agosto,28,2750,,2,1,Básico,1,2025,Trim. 3,agosto,28,10124
https://femsa-app.s3.us-east-2.amazonaws.com/5eb19139-077a-42fc-8fa9-737686e1a74b.jpg,2025,Trim. 3,septiembre,5,7111,,1,1,Básico,1,2025,Trim. 3,septiembre,5,8683
https://femsa-app.s3.us-east-2.amazonaws.com/5ebb3ef0-806d-4f02-ab1c-4692d26e15f1.jpg,2025,Trim. 3,septiembre,5,7188,,1,1,Básico,1,2025,Trim. 3,septiembre,5,8636
https://femsa-app.s3.us-east-2.amazonaws.com/5ec64833-9fe0-48c0-9f0b-2fa74174e9c3.jpg,2025,Trim. 3,septiembre,2,5543,,1,1,Básico,1,2025,Trim. 3,septiembre,2,10339
https://femsa-app.s3.us-east-2.amazonaws.com/5ed144fb-fa10-48ed-bd8d-65f4f64421a0.jpg,2025,Trim. 3,agosto,27,2337,,1,1,Grande,1,2025,Trim. 3,agosto,27,9682
https://femsa-app.s3.us-east-2.amazonaws.com/5ee8f1e0-7965-462f-99df-90f9e998f07f.jpg,2025,Trim. 3,septiembre,5,7021,,2,1,Básico,1,2025,Trim. 3,septiembre,5,8585
https://femsa-app.s3.us-east-2.amazonaws.com/5f047609-6614-475e-aa56-3d4e23bb2862.jpg,2025,Trim. 3,septiembre,1,4770,,2,1,Grande,1,2025,Trim. 3,septiembre,1,8885
https://femsa-app.s3.us-east-2.amazonaws.com/5f053188-290c-4999-a295-b739a6f82212.jpg,2025,Trim. 3,septiembre,2,5423,,1,1,Básico,1,2025,Trim. 3,septiembre,2,8286
https://femsa-app.s3.us-east-2.amazonaws.com/5f0aca11-6236-455c-b035-f254966944f7.jpg,2025,Trim. 3,agosto,28,2859,,1,1,Básico,1,2025,Trim. 3,agosto,28,9394
https://femsa-app.s3.us-east-2.amazonaws.com/5f16abef-e4c2-4cd0-810e-5d9308d9e969.jpg,2025,Trim. 3,agosto,27,1921,,1,1,Básico,1,2025,Trim. 3,agosto,27,10167
https://femsa-app.s3.us-east-2.amazonaws.com/5f3ee6e3-ff37-4931-bf3b-e144b229fd07.jpg,2025,Trim. 3,agosto,29,3162,,1,1,Básico,1,2025,Trim. 3,agosto,29,10388
https://femsa-app.s3.us-east-2.amazonaws.com/5f5a9a9e-31de-43e9-89a6-2acc9ef68f48.jpg,2025,Trim. 3,septiembre,4,6618,,1,1,Básico,1,2025,Trim. 3,septiembre,4,8598
https://femsa-app.s3.us-east-2.amazonaws.com/5f8bdbbd-710d-487c-8b65-8705aad80efc.jpg,2025,Trim. 3,agosto,30,4372,,1,1,Básico,1,2025,Trim. 3,agosto,30,10615
https://femsa-app.s3.us-east-2.amazonaws.com/5f9fe515-77be-4261-ac85-2140b03bbbd1.jpg,2025,Trim. 3,agosto,29,3664,,1,1,Básico,1,2025,Trim. 3,agosto,29,10021
https://femsa-app.s3.us-east-2.amazonaws.com/5fa92f2e-f249-4cc8-b743-0f8bb48c1c1a.jpg,2025,Trim. 3,septiembre,5,7092,,2,1,Básico,1,2025,Trim. 3,septiembre,5,8261
https://femsa-app.s3.us-east-2.amazonaws.com/5fbe26f6-f43a-4319-8d42-eb1ed680a386.jpg,2025,Trim. 3,agosto,28,2986,,1,1,Básico,1,2025,Trim. 3,agosto,28,9941
https://femsa-app.s3.us-east-2.amazonaws.com/5fc48aa9-9b85-4429-b79d-b39ce2c2623c.jpg,2025,Trim. 3,agosto,27,2026,,1,1,Básico,1,2025,Trim. 3,agosto,27,10180
https://femsa-app.s3.us-east-2.amazonaws.com/5fd3cead-ef4a-482f-a5ad-28882098fea2.jpg,2025,Trim. 3,agosto,30,4505,,2,1,Básico,1,2025,Trim. 3,agosto,30,8335
https://femsa-app.s3.us-east-2.amazonaws.com/5fddfa6e-eca6-4133-9839-b4ac01a25c9a.jpg,2025,Trim. 3,agosto,27,1938,,1,1,Grande,1,2025,Trim. 3,agosto,27,10636
https://femsa-app.s3.us-east-2.amazonaws.com/601d3c4e-9e9c-4f7a-ae18-0b1545a5bbcd.jpg,2025,Trim. 3,agosto,29,3450,,1,1,Básico,1,2025,Trim. 3,agosto,29,9093
https://femsa-app.s3.us-east-2.amazonaws.com/60221ea3-3cad-41ec-8302-e874d3f0ea56.jpg,2025,Trim. 3,agosto,28,2722,,1,1,Básico,1,2025,Trim. 3,agosto,28,8500
https://femsa-app.s3.us-east-2.amazonaws.com/6036472a-4ff5-4d69-b358-4800e4c33eba.jpg,2025,Trim. 3,septiembre,4,6257,,2,1,Básico,1,2025,Trim. 3,septiembre,4,8358
https://femsa-app.s3.us-east-2.amazonaws.com/603663b7-3bdc-4374-8b4f-a21b7843c7fa.jpg,2025,Trim. 3,agosto,26,1752,,2,1,Básico,1,2025,Trim. 3,agosto,26,8131
https://femsa-app.s3.us-east-2.amazonaws.com/6051d76c-6000-402c-b3c4-847aa81a39b8.jpg,2025,Trim. 3,septiembre,6,7378,,1,1,Básico,1,2025,Trim. 3,septiembre,6,7852
https://femsa-app.s3.us-east-2.amazonaws.com/606ae1bd-57f3-487b-abed-f52bfe1009e3.jpg,2025,Trim. 3,agosto,29,3374,,2,1,Grande,1,2025,Trim. 3,agosto,29,9830
https://femsa-app.s3.us-east-2.amazonaws.com/607cf30a-f9fc-42aa-af80-c06eab6793f5.jpg,2025,Trim. 3,septiembre,3,5702,,2,1,Grande,1,2025,Trim. 3,septiembre,3,10131
https://femsa-app.s3.us-east-2.amazonaws.com/6084c154-42be-407c-bf1f-251b7007d9e4.jpg,2025,Trim. 3,septiembre,2,5473,,2,1,Grande,1,2025,Trim. 3,septiembre,2,2560
https://femsa-app.s3.us-east-2.amazonaws.com/60c40b64-610a-46ed-b57c-d6b60fcf868a.jpg,2025,Trim. 3,agosto,29,3512,,1,1,Básico,1,2025,Trim. 3,agosto,29,8227
https://femsa-app.s3.us-east-2.amazonaws.com/60d08622-88ad-4bd6-89c9-d6c662e512fa.jpg,2025,Trim. 3,septiembre,1,4725,,2,1,Básico,1,2025,Trim. 3,septiembre,1,10114
https://femsa-app.s3.us-east-2.amazonaws.com/60d96a1f-4360-4f01-94fe-7c0b08c15722.jpg,2025,Trim. 3,septiembre,2,5533,,1,1,Básico,1,2025,Trim. 3,septiembre,2,10273
https://femsa-app.s3.us-east-2.amazonaws.com/60dbee5f-c83a-4921-b287-7f50069f7347.jpg,2025,Trim. 3,agosto,30,4285,,1,1,Básico,1,2025,Trim. 3,agosto,30,10389
https://femsa-app.s3.us-east-2.amazonaws.com/60f6dd10-6b77-46cc-b6a1-8cad709df3a0.jpg,2025,Trim. 3,agosto,27,2089,,2,1,Básico,1,2025,Trim. 3,agosto,27,10161
https://femsa-app.s3.us-east-2.amazonaws.com/60f827f0-804f-4996-aad3-75b707fef673.jpg,2025,Trim. 3,agosto,28,2718,,2,1,Básico,1,2025,Trim. 3,agosto,28,9370
https://femsa-app.s3.us-east-2.amazonaws.com/6114dadf-8ca1-4088-bb70-60c4c23df1c8.jpg,2025,Trim. 3,septiembre,4,6546,,2,1,Básico,1,2025,Trim. 3,septiembre,4,8857
https://femsa-app.s3.us-east-2.amazonaws.com/6116fb27-764b-4ee2-b928-864013496665.jpg,2025,Trim. 3,septiembre,1,4947,,1,1,Básico,1,2025,Trim. 3,septiembre,1,7784
https://femsa-app.s3.us-east-2.amazonaws.com/6124639c-469d-4bb7-9167-65df4c65b8f5.jpg,2025,Trim. 3,septiembre,6,7533,,2,1,Básico,1,2025,Trim. 3,septiembre,6,10276
https://femsa-app.s3.us-east-2.amazonaws.com/612a56d4-b487-4e9f-896e-123a1eb00781.jpg,2025,Trim. 3,agosto,25,1160,,2,1,Básico,1,2025,Trim. 3,agosto,25,10315
https://femsa-app.s3.us-east-2.amazonaws.com/61349365-e5ca-4fea-95bc-0eff999cf983.jpg,2025,Trim. 3,agosto,26,1353,,2,1,Grande,1,2025,Trim. 3,agosto,26,7791
https://femsa-app.s3.us-east-2.amazonaws.com/61514fe6-fb11-4b2a-9f66-e75b2ad1722e.jpg,2025,Trim. 3,agosto,29,3313,,2,1,Grande,1,2025,Trim. 3,agosto,29,9957
https://femsa-app.s3.us-east-2.amazonaws.com/6158ad18-835f-428c-aa64-a330e7094fee.jpg,2025,Trim. 3,septiembre,6,7374,,1,1,Grande,1,2025,Trim. 3,septiembre,6,8023
https://femsa-app.s3.us-east-2.amazonaws.com/6173a725-d755-424f-be04-dd646741792c.jpg,2025,Trim. 3,septiembre,1,5215,,2,1,Extragrande,1,2025,Trim. 3,septiembre,1,10415
https://femsa-app.s3.us-east-2.amazonaws.com/617684e7-30f3-4747-816d-b405d054653a.jpg,2025,Trim. 3,agosto,26,1280,,1,1,Básico,1,2025,Trim. 3,agosto,26,8208
https://femsa-app.s3.us-east-2.amazonaws.com/61828b2b-1eab-4176-8305-ffbfbc2a5238.jpg,2025,Trim. 3,agosto,26,1316,,1,1,Básico,1,2025,Trim. 3,agosto,26,8723
https://femsa-app.s3.us-east-2.amazonaws.com/6189d62d-bd35-4ed4-860a-1342993386aa.jpg,2025,Trim. 3,agosto,28,2704,,2,1,Básico,1,2025,Trim. 3,agosto,28,9934
https://femsa-app.s3.us-east-2.amazonaws.com/61a943c5-8e9a-4c6b-a3bc-bc9ee7d85b4a.jpg,2025,Trim. 3,agosto,29,3109,,1,1,Grande,1,2025,Trim. 3,agosto,29,8978
https://femsa-app.s3.us-east-2.amazonaws.com/61b1caa1-2d03-4ed6-aead-b18f0fea09ca.jpg,2025,Trim. 3,agosto,26,1779,,1,1,Básico,1,2025,Trim. 3,agosto,26,10425
https://femsa-app.s3.us-east-2.amazonaws.com/61b6fe47-3da4-46d3-afd6-b704a0c0aed4.jpg,2025,Trim. 3,agosto,26,1324,,1,1,Extragrande,1,2025,Trim. 3,agosto,26,10078
https://femsa-app.s3.us-east-2.amazonaws.com/61c5aeb1-ad24-4d58-9060-b66243dc2370.jpg,2025,Trim. 3,septiembre,4,6341,,1,1,Básico,1,2025,Trim. 3,septiembre,4,10373
https://femsa-app.s3.us-east-2.amazonaws.com/61d711e8-f862-407d-be12-3ff4517fde39.jpg,2025,Trim. 3,agosto,30,4201,,1,1,Básico,1,2025,Trim. 3,agosto,30,10295
https://femsa-app.s3.us-east-2.amazonaws.com/61d81052-66f3-4488-acb5-3d888801691e.jpg,2025,Trim. 3,septiembre,5,7095,,1,1,Básico,1,2025,Trim. 3,septiembre,5,8622
https://femsa-app.s3.us-east-2.amazonaws.com/61e5f7ee-cb36-4d4a-8ad7-e13a88b1055c.jpg,2025,Trim. 3,agosto,30,3993,,2,1,Grande,1,2025,Trim. 3,agosto,30,8918
https://femsa-app.s3.us-east-2.amazonaws.com/61fe459e-250c-47ac-b6af-d01d1e549d65.jpg,2025,Trim. 3,agosto,29,3105,,1,1,Básico,1,2025,Trim. 3,agosto,29,8952
https://femsa-app.s3.us-east-2.amazonaws.com/620c4201-f408-4275-aeb4-2990fb7b377b.jpg,2025,Trim. 3,septiembre,4,6418,,2,1,Grande,1,2025,Trim. 3,septiembre,4,8903
https://femsa-app.s3.us-east-2.amazonaws.com/622320a2-7fee-4d00-85f1-866969eb6f41.jpg,2025,Trim. 3,septiembre,3,5947,,1,1,Básico,1,2025,Trim. 3,septiembre,3,10143
https://femsa-app.s3.us-east-2.amazonaws.com/624e9f3e-a44f-4e89-9583-976dad39e38f.jpg,2025,Trim. 3,agosto,29,3598,,2,1,Básico,1,2025,Trim. 3,agosto,29,10526
https://femsa-app.s3.us-east-2.amazonaws.com/625bf32d-96f9-4a7a-bbb6-30bf408ca51f.jpg,2025,Trim. 3,agosto,26,1321,,2,1,Grande,1,2025,Trim. 3,agosto,26,8312
https://femsa-app.s3.us-east-2.amazonaws.com/62828f53-975d-4a22-a22d-f3eb10deccfb.jpg,2025,Trim. 3,septiembre,6,7428,,1,1,Básico,1,2025,Trim. 3,septiembre,6,8021
https://femsa-app.s3.us-east-2.amazonaws.com/62866808-bfea-476d-a8f8-513ffdc2c723.jpg,2025,Trim. 3,agosto,25,1042,,2,1,Básico,1,2025,Trim. 3,agosto,25,7901
https://femsa-app.s3.us-east-2.amazonaws.com/62a3347c-c1d1-4e4a-a9b7-517f67d070f7.jpg,2025,Trim. 3,agosto,28,2598,,2,1,Básico,1,2025,Trim. 3,agosto,28,10307
https://femsa-app.s3.us-east-2.amazonaws.com/62c4d737-385f-4f7c-b627-5a44eeb94792.jpg,2025,Trim. 3,septiembre,6,7443,,2,1,Básico,1,2025,Trim. 3,septiembre,6,10380
https://femsa-app.s3.us-east-2.amazonaws.com/62d2dfca-8a67-4094-a66c-581050b4e030.jpg,2025,Trim. 3,septiembre,5,7028,,1,1,Básico,1,2025,Trim. 3,septiembre,5,8288
https://femsa-app.s3.us-east-2.amazonaws.com/62e329e4-5beb-452e-8495-c35e7d98f3ad.jpg,2025,Trim. 3,septiembre,1,4944,,2,1,Básico,1,2025,Trim. 3,septiembre,1,7802
https://femsa-app.s3.us-east-2.amazonaws.com/62e45a81-fa81-4d17-b57f-5469801fd82e.jpg,2025,Trim. 3,septiembre,1,5312,,1,1,Grande,1,2025,Trim. 3,septiembre,1,10206
https://femsa-app.s3.us-east-2.amazonaws.com/62e84e2f-5999-4639-94ee-b13d94eb016a.jpg,2025,Trim. 3,septiembre,4,6682,,1,1,Básico,1,2025,Trim. 3,septiembre,4,8173
https://femsa-app.s3.us-east-2.amazonaws.com/62eceae6-b8ad-494a-980f-53c4e42bef06.jpg,2025,Trim. 3,agosto,26,1734,,1,1,Básico,1,2025,Trim. 3,agosto,26,10202
https://femsa-app.s3.us-east-2.amazonaws.com/62fa0723-b071-46a0-9ca5-6126a119d1d1.jpg,2025,Trim. 3,agosto,26,1338,,2,1,Básico,1,2025,Trim. 3,agosto,26,8936
https://femsa-app.s3.us-east-2.amazonaws.com/630d8a33-7c24-4529-a299-1e82ca58bbb7.jpg,2025,Trim. 3,agosto,30,3678,,1,1,Grande,1,2025,Trim. 3,agosto,30,8685
https://femsa-app.s3.us-east-2.amazonaws.com/630e77ba-4c66-4fa2-b9a6-d4640dfebbb3.jpg,2025,Trim. 3,agosto,26,1574,,1,1,Básico,1,2025,Trim. 3,agosto,26,9271
https://femsa-app.s3.us-east-2.amazonaws.com/63128020-2150-4be9-b09d-2166584dec1d.jpg,2025,Trim. 3,septiembre,5,6995,,2,1,Básico,1,2025,Trim. 3,septiembre,5,8336
https://femsa-app.s3.us-east-2.amazonaws.com/631baeb4-ab72-428f-ac72-2807192a0887.jpg,2025,Trim. 3,septiembre,4,6143,,2,1,Básico,1,2025,Trim. 3,septiembre,4,8211
https://femsa-app.s3.us-east-2.amazonaws.com/63357a1e-ae2e-44f2-b62a-1fddfc42915e.jpg,2025,Trim. 3,septiembre,4,6105,,2,1,Básico,1,2025,Trim. 3,septiembre,4,8807
https://femsa-app.s3.us-east-2.amazonaws.com/63625411-c94a-4002-a3b4-a8676eca9dc7.jpg,2025,Trim. 3,agosto,25,876,,2,1,Básico,1,2025,Trim. 3,agosto,25,7929
https://femsa-app.s3.us-east-2.amazonaws.com/637bac6a-e23e-4b1b-9592-1e85058ce595.jpg,2025,Trim. 3,septiembre,2,5486,,1,1,Básico,1,2025,Trim. 3,septiembre,2,10339
https://femsa-app.s3.us-east-2.amazonaws.com/639e8ce4-7138-4f7f-85b9-7476dd9a2380.jpg,2025,Trim. 3,agosto,28,2618,,2,1,Básico,1,2025,Trim. 3,agosto,28,10533
https://femsa-app.s3.us-east-2.amazonaws.com/6424e4a1-051f-4c25-80db-a227942a6f58.jpg,2025,Trim. 3,agosto,30,3675,,2,1,Básico,1,2025,Trim. 3,agosto,30,10285
https://femsa-app.s3.us-east-2.amazonaws.com/64394190-17e2-4d77-a5ab-abc4b8614578.jpg,2025,Trim. 3,agosto,25,965,,2,1,Básico,1,2025,Trim. 3,agosto,25,8408
https://femsa-app.s3.us-east-2.amazonaws.com/644ee01c-f1ef-4cfc-9c42-eb265b763a4b.jpg,2025,Trim. 3,agosto,28,2550,,2,1,Básico,1,2025,Trim. 3,agosto,28,10439
https://femsa-app.s3.us-east-2.amazonaws.com/645dd2a7-d393-41f7-bb6c-63688c0eb6a6.jpg,2025,Trim. 3,septiembre,5,6897,,2,1,Básico,1,2025,Trim. 3,septiembre,5,8660
https://femsa-app.s3.us-east-2.amazonaws.com/6469bb03-4c58-42d1-8be7-c5602a9503b2.jpg,2025,Trim. 3,agosto,25,1130,,1,1,Básico,1,2025,Trim. 3,agosto,25,10222
https://femsa-app.s3.us-east-2.amazonaws.com/647b52b0-2398-4159-80c0-006b952b0ed4.jpg,2025,Trim. 3,agosto,25,1092,,1,1,Básico,1,2025,Trim. 3,agosto,25,8105
https://femsa-app.s3.us-east-2.amazonaws.com/64831c66-a91a-471e-9965-48aa9e520a01.jpg,2025,Trim. 3,septiembre,4,6498,,2,1,Básico,1,2025,Trim. 3,septiembre,4,8411
https://femsa-app.s3.us-east-2.amazonaws.com/648f217b-9926-4dfb-b40c-af280ca68bbd.jpg,2025,Trim. 3,agosto,28,2627,,2,1,Básico,1,2025,Trim. 3,agosto,28,10508
https://femsa-app.s3.us-east-2.amazonaws.com/649f720c-e71c-45a7-8145-8d1639f6f6c4.jpg,2025,Trim. 3,septiembre,5,7212,,1,1,Básico,1,2025,Trim. 3,septiembre,5,7785
https://femsa-app.s3.us-east-2.amazonaws.com/64b42f44-74e8-4b46-bb23-a56775cec260.jpg,2025,Trim. 3,septiembre,6,7269,,2,1,Grande,1,2025,Trim. 3,septiembre,6,10049
https://femsa-app.s3.us-east-2.amazonaws.com/64c994b8-844a-4d82-850f-43b78d31324a.jpg,2025,Trim. 3,agosto,26,1540,,2,1,Básico,1,2025,Trim. 3,agosto,26,9324
https://femsa-app.s3.us-east-2.amazonaws.com/64d4f3d1-91cf-42a1-bdb1-3730454ebba9.jpg,2025,Trim. 3,septiembre,4,6139,,2,1,Básico,1,2025,Trim. 3,septiembre,4,8520
https://femsa-app.s3.us-east-2.amazonaws.com/64dda993-b855-41e9-928c-477d9bca9d5b.jpg,2025,Trim. 3,septiembre,2,5568,,2,1,Básico,1,2025,Trim. 3,septiembre,2,10302
https://femsa-app.s3.us-east-2.amazonaws.com/64f4d9aa-3158-4b0d-9e23-1aa5ca78a194.jpg,2025,Trim. 3,agosto,28,2649,,2,1,Básico,1,2025,Trim. 3,agosto,28,10301
https://femsa-app.s3.us-east-2.amazonaws.com/650f9a86-0cd7-4a78-a098-4074f601af53.jpg,2025,Trim. 3,agosto,30,3685,,2,1,Básico,1,2025,Trim. 3,agosto,30,8308
https://femsa-app.s3.us-east-2.amazonaws.com/6526374c-d2be-4a9a-bea1-8ba5986d28b4.jpg,2025,Trim. 3,agosto,26,1476,,2,1,Básico,1,2025,Trim. 3,agosto,26,10065
https://femsa-app.s3.us-east-2.amazonaws.com/653bc203-b1a4-4809-9bd1-16c2c75a62bb.jpg,2025,Trim. 3,agosto,27,2122,,2,1,Básico,1,2025,Trim. 3,agosto,27,10116
https://femsa-app.s3.us-east-2.amazonaws.com/654a4ff8-4e5e-4cac-89c0-c25b2e3e3312.jpg,2025,Trim. 3,agosto,28,2914,,1,1,Básico,1,2025,Trim. 3,agosto,28,10129
https://femsa-app.s3.us-east-2.amazonaws.com/6550c2ca-1df5-4507-996d-017105b9da2c.jpg,2025,Trim. 3,septiembre,4,6194,,2,1,Básico,1,2025,Trim. 3,septiembre,4,8039
https://femsa-app.s3.us-east-2.amazonaws.com/65589113-1527-4d59-8a33-df6dd88be1c9.jpg,2025,Trim. 3,septiembre,1,4774,,2,1,Grande,1,2025,Trim. 3,septiembre,1,10008
https://femsa-app.s3.us-east-2.amazonaws.com/656637fd-6758-4935-80cb-dae7e14055c9.jpg,2025,Trim. 3,septiembre,1,5284,,2,1,Básico,1,2025,Trim. 3,septiembre,1,10356
https://femsa-app.s3.us-east-2.amazonaws.com/65697a83-2a77-43a3-aa32-552ad2e835be.jpg,2025,Trim. 3,agosto,26,1586,,1,1,Básico,1,2025,Trim. 3,agosto,26,9520
https://femsa-app.s3.us-east-2.amazonaws.com/656e3825-f2d3-4601-a7d6-f32afb998d36.jpg,2025,Trim. 3,agosto,25,1025,,2,1,Básico,1,2025,Trim. 3,agosto,25,9503
https://femsa-app.s3.us-east-2.amazonaws.com/6573d022-59dc-4019-8017-520b8428eb46.jpg,2025,Trim. 3,septiembre,6,7307,,2,1,Básico,1,2025,Trim. 3,septiembre,6,7867
https://femsa-app.s3.us-east-2.amazonaws.com/65819af0-6c85-4eed-a44c-b2ececd278f2.jpg,2025,Trim. 3,agosto,26,1640,,2,1,Grande,1,2025,Trim. 3,agosto,26,10608
https://femsa-app.s3.us-east-2.amazonaws.com/658f8c86-5c95-4bf6-a059-8c095a092e04.jpg,2025,Trim. 3,agosto,28,2443,,2,1,Básico,1,2025,Trim. 3,agosto,28,8193
https://femsa-app.s3.us-east-2.amazonaws.com/65be9303-fa33-4496-b2a1-a20833a3ed51.jpg,2025,Trim. 3,agosto,28,2744,,1,1,Básico,1,2025,Trim. 3,agosto,28,9242
https://femsa-app.s3.us-east-2.amazonaws.com/65d592a0-5e92-4246-bed9-ac99b3a92921.jpg,2025,Trim. 3,agosto,27,2375,,1,1,Básico,1,2025,Trim. 3,agosto,27,10440
https://femsa-app.s3.us-east-2.amazonaws.com/65d96f2b-683d-41cc-a3ba-b2a45553d713.jpg,2025,Trim. 3,agosto,25,1233,,1,1,Básico,1,2025,Trim. 3,agosto,25,7918
https://femsa-app.s3.us-east-2.amazonaws.com/65fade4f-e421-4830-bdf7-8e33ded735fd.jpg,2025,Trim. 3,agosto,29,3509,,2,1,Grande,1,2025,Trim. 3,agosto,29,9952
https://femsa-app.s3.us-east-2.amazonaws.com/6623e49a-0342-4cce-a21f-4065317345d7.jpg,2025,Trim. 3,agosto,31,4643,,2,1,Básico,1,2025,Trim. 3,agosto,31,10269
https://femsa-app.s3.us-east-2.amazonaws.com/66497167-1e46-4ac7-baae-21a5182ff62a.jpg,2025,Trim. 3,agosto,26,1307,,2,1,Básico,1,2025,Trim. 3,agosto,26,10514
https://femsa-app.s3.us-east-2.amazonaws.com/664b1909-d0ac-4708-ad0b-4165fe2df0c8.jpg,2025,Trim. 3,septiembre,9,7711,,2,1,Básico,1,2025,Trim. 3,septiembre,9,8498
https://femsa-app.s3.us-east-2.amazonaws.com/6658f70a-c8b1-48f9-8139-ae94b6a498b3.jpg,2025,Trim. 3,septiembre,1,4891,,2,1,Básico,1,2025,Trim. 3,septiembre,1,7909
https://femsa-app.s3.us-east-2.amazonaws.com/6661d0bd-b935-4546-9d0a-f99d23eea029.jpg,2025,Trim. 3,septiembre,6,7505,,2,1,Básico,1,2025,Trim. 3,septiembre,6,8022
https://femsa-app.s3.us-east-2.amazonaws.com/66653ee1-b4dd-46d6-8d7f-a5d16085d9a5.jpg,2025,Trim. 3,agosto,25,970,,2,1,Básico,1,2025,Trim. 3,agosto,25,10087
https://femsa-app.s3.us-east-2.amazonaws.com/666bde65-9a26-4bb3-ac59-0888dcf1deeb.jpg,2025,Trim. 3,agosto,26,1544,,1,1,Básico,1,2025,Trim. 3,agosto,26,10539
https://femsa-app.s3.us-east-2.amazonaws.com/667cb841-6043-45c5-a383-83dd0dd2456b.jpg,2025,Trim. 3,septiembre,4,6624,,2,1,Grande,1,2025,Trim. 3,septiembre,4,8901
https://femsa-app.s3.us-east-2.amazonaws.com/66825bbc-b537-4eae-b604-2b892f56d5ad.jpg,2025,Trim. 3,agosto,30,3842,,2,1,Básico,1,2025,Trim. 3,agosto,30,10452
https://femsa-app.s3.us-east-2.amazonaws.com/66891aeb-6e8d-496f-a295-164413fef12a.jpg,2025,Trim. 3,septiembre,3,5952,,1,1,Básico,1,2025,Trim. 3,septiembre,3,8220
